Year,School_Id,Class,Drops_Male,Drops_Female
2012.0,2403098.0,8.0,0.0,1.0
2012.0,2403100.0,1.0,0.0,1.0
2012.0,2403100.0,2.0,0.0,1.0
2012.0,2403100.0,5.0,1.0,0.0
2012.0,2403100.0,8.0,1.0,0.0
2012.0,2403102.0,1.0,2.0,0.0
2012.0,2403102.0,2.0,0.0,1.0
2012.0,2403102.0,5.0,1.0,1.0
2012.0,2403102.0,6.0,1.0,0.0
2012.0,2403102.0,7.0,1.0,0.0
2012.0,2403102.0,8.0,2.0,1.0
2012.0,2403103.0,7.0,1.0,2.0
2012.0,2403103.0,8.0,9.0,2.0
2012.0,2403105.0,7.0,0.0,1.0
2012.0,2403105.0,8.0,5.0,3.0
2012.0,2403219.0,1.0,1.0,1.0
2012.0,2403219.0,5.0,0.0,1.0
2012.0,2403219.0,6.0,2.0,0.0
2012.0,2403264.0,10.0,2.0,0.0
2012.0,2404107.0,2.0,0.0,1.0
2012.0,2404107.0,5.0,3.0,1.0
2012.0,2404107.0,6.0,1.0,0.0
2012.0,2404107.0,8.0,1.0,0.0
2012.0,2404107.0,9.0,5.0,3.0
2012.0,2404107.0,10.0,1.0,1.0
2012.0,2404107.0,11.0,3.0,3.0
2012.0,2404109.0,1.0,0.0,1.0
2012.0,2404109.0,4.0,0.0,1.0
2012.0,2404109.0,5.0,0.0,1.0
2012.0,2404109.0,6.0,0.0,1.0
2012.0,2404109.0,7.0,0.0,1.0
2012.0,2404109.0,8.0,3.0,1.0
2012.0,2404110.0,6.0,1.0,0.0
2012.0,2404110.0,7.0,0.0,1.0
2012.0,2404113.0,5.0,1.0,3.0
2012.0,2404113.0,8.0,3.0,6.0
2012.0,2405116.0,6.0,0.0,1.0
2012.0,2405116.0,7.0,1.0,0.0
2012.0,2405116.0,8.0,2.0,1.0
2012.0,2405118.0,1.0,1.0,0.0
2012.0,2405118.0,2.0,0.0,1.0
2012.0,2405118.0,5.0,2.0,1.0
2012.0,2405118.0,7.0,0.0,1.0
2012.0,2405118.0,8.0,1.0,2.0
2012.0,2405119.0,5.0,0.0,1.0
2012.0,2405119.0,6.0,2.0,0.0
2012.0,2405119.0,7.0,2.0,1.0
2012.0,2405119.0,8.0,2.0,1.0
2012.0,2405120.0,3.0,1.0,0.0
2012.0,2405120.0,5.0,1.0,0.0
2012.0,2405120.0,6.0,1.0,2.0
2012.0,2405120.0,7.0,1.0,0.0
2012.0,2405122.0,2.0,1.0,1.0
2012.0,2405122.0,6.0,0.0,1.0
2012.0,2405122.0,7.0,0.0,2.0
2012.0,2405122.0,8.0,0.0,3.0
2012.0,2405123.0,4.0,2.0,0.0
2012.0,2406129.0,1.0,1.0,0.0
2012.0,2406129.0,3.0,1.0,0.0
2012.0,2406129.0,4.0,1.0,2.0
2012.0,2406129.0,5.0,2.0,0.0
2012.0,2406129.0,6.0,2.0,1.0
2012.0,2406129.0,7.0,1.0,2.0
2012.0,2406129.0,8.0,3.0,2.0
2012.0,2406129.0,9.0,4.0,1.0
2012.0,2406129.0,10.0,2.0,0.0
2012.0,2406129.0,11.0,0.0,1.0
2012.0,2406130.0,1.0,0.0,1.0
2012.0,2406130.0,2.0,1.0,0.0
2012.0,2406130.0,3.0,1.0,1.0
2012.0,2406130.0,4.0,1.0,1.0
2012.0,2406130.0,5.0,5.0,0.0
2012.0,2406130.0,6.0,3.0,2.0
2012.0,2406130.0,7.0,1.0,2.0
2012.0,2406130.0,8.0,4.0,5.0
2012.0,2407133.0,1.0,1.0,0.0
2012.0,2407133.0,5.0,0.0,2.0
2012.0,2407133.0,6.0,0.0,3.0
2012.0,2407133.0,7.0,2.0,3.0
2012.0,2407133.0,8.0,4.0,2.0
2012.0,2407134.0,3.0,1.0,0.0
2012.0,2407134.0,4.0,1.0,1.0
2012.0,2407135.0,1.0,0.0,2.0
2012.0,2407135.0,2.0,1.0,1.0
2012.0,2407135.0,3.0,1.0,1.0
2012.0,2407135.0,4.0,0.0,2.0
2012.0,2407136.0,2.0,0.0,1.0
2012.0,2407136.0,3.0,2.0,1.0
2012.0,2407136.0,4.0,1.0,1.0
2012.0,2409139.0,1.0,1.0,0.0
2012.0,2409139.0,2.0,1.0,0.0
2012.0,2409139.0,4.0,0.0,1.0
2012.0,2409139.0,5.0,1.0,0.0
2012.0,2409139.0,6.0,0.0,1.0
2012.0,2409139.0,7.0,3.0,0.0
2012.0,2409139.0,8.0,1.0,0.0
2012.0,2409139.0,9.0,0.0,1.0
2012.0,2409139.0,10.0,2.0,0.0
2012.0,2409141.0,1.0,0.0,2.0
2012.0,2409141.0,3.0,1.0,0.0
2012.0,2409141.0,5.0,2.0,0.0
2012.0,2409141.0,7.0,1.0,0.0
2012.0,2409141.0,8.0,1.0,1.0
2012.0,2409142.0,2.0,0.0,1.0
2012.0,2409142.0,3.0,0.0,1.0
2012.0,2409142.0,4.0,0.0,1.0
2012.0,2409142.0,5.0,2.0,0.0
2012.0,2409142.0,6.0,1.0,0.0
2012.0,2409142.0,7.0,0.0,1.0
2012.0,2409142.0,8.0,4.0,0.0
2012.0,2409143.0,2.0,1.0,0.0
2012.0,2409143.0,5.0,1.0,0.0
2012.0,2409143.0,7.0,2.0,1.0
2012.0,2409143.0,8.0,2.0,1.0
2012.0,2409145.0,5.0,1.0,1.0
2012.0,2409145.0,6.0,1.0,1.0
2012.0,2409145.0,7.0,0.0,1.0
2012.0,2409145.0,8.0,5.0,2.0
2012.0,2409146.0,3.0,1.0,0.0
2012.0,2409146.0,4.0,1.0,0.0
2012.0,2409146.0,8.0,2.0,1.0
2012.0,2409147.0,1.0,0.0,1.0
2012.0,2409147.0,3.0,0.0,1.0
2012.0,2409147.0,5.0,2.0,0.0
2012.0,2409147.0,6.0,3.0,0.0
2012.0,2409147.0,7.0,3.0,1.0
2012.0,2409147.0,8.0,6.0,4.0
2012.0,2409148.0,3.0,1.0,0.0
2012.0,2409148.0,5.0,0.0,1.0
2012.0,2409148.0,6.0,4.0,1.0
2012.0,2409148.0,7.0,1.0,0.0
2012.0,2409148.0,8.0,7.0,3.0
2012.0,2409149.0,5.0,0.0,1.0
2012.0,2409149.0,8.0,0.0,1.0
2012.0,2500101.0,1.0,0.0,1.0
2012.0,2500101.0,3.0,0.0,1.0
2012.0,2500101.0,4.0,1.0,1.0
2012.0,2500101.0,5.0,3.0,1.0
2012.0,2500101.0,8.0,3.0,1.0
2012.0,2500102.0,1.0,1.0,1.0
2012.0,2500102.0,3.0,1.0,3.0
2012.0,2500102.0,4.0,0.0,1.0
2012.0,2500102.0,5.0,2.0,2.0
2012.0,2500102.0,6.0,1.0,0.0
2012.0,2500102.0,7.0,2.0,1.0
2012.0,2500102.0,8.0,9.0,2.0
2012.0,2500103.0,1.0,1.0,2.0
2012.0,2500103.0,2.0,0.0,3.0
2012.0,2500103.0,3.0,1.0,2.0
2012.0,2500103.0,4.0,3.0,0.0
2012.0,2500103.0,5.0,0.0,2.0
2012.0,2500103.0,6.0,0.0,1.0
2012.0,2500103.0,7.0,1.0,0.0
2012.0,2500103.0,8.0,4.0,3.0
2012.0,2500104.0,2.0,1.0,0.0
2012.0,2500104.0,4.0,2.0,0.0
2012.0,2500104.0,6.0,1.0,0.0
2012.0,2500104.0,8.0,0.0,3.0
2012.0,2500108.0,1.0,0.0,1.0
2012.0,2500108.0,3.0,2.0,2.0
2012.0,2500108.0,4.0,2.0,2.0
2012.0,2500108.0,5.0,0.0,1.0
2012.0,2500108.0,6.0,1.0,0.0
2012.0,2500108.0,7.0,1.0,0.0
2012.0,2500108.0,8.0,5.0,2.0
2012.0,2500109.0,1.0,1.0,1.0
2012.0,2500109.0,2.0,1.0,0.0
2012.0,2500109.0,3.0,0.0,1.0
2012.0,2500109.0,4.0,1.0,0.0
2012.0,2500109.0,5.0,1.0,1.0
2012.0,2500109.0,6.0,1.0,1.0
2012.0,2500109.0,7.0,2.0,0.0
2012.0,2500109.0,8.0,2.0,2.0
2012.0,2500110.0,1.0,1.0,0.0
2012.0,2500110.0,2.0,0.0,1.0
2012.0,2500110.0,3.0,1.0,0.0
2012.0,2500110.0,4.0,2.0,1.0
2012.0,2500110.0,5.0,0.0,1.0
2012.0,2500110.0,8.0,4.0,1.0
2012.0,2500111.0,1.0,1.0,0.0
2012.0,2500111.0,2.0,1.0,0.0
2012.0,2500111.0,3.0,0.0,1.0
2012.0,2500111.0,4.0,0.0,2.0
2012.0,2500111.0,5.0,1.0,0.0
2012.0,2500111.0,7.0,1.0,0.0
2012.0,2500111.0,8.0,1.0,2.0
2012.0,2500114.0,2.0,0.0,2.0
2012.0,2500114.0,6.0,1.0,0.0
2012.0,2500114.0,7.0,2.0,2.0
2012.0,2500114.0,8.0,3.0,2.0
2012.0,2500115.0,2.0,1.0,0.0
2012.0,2500115.0,7.0,0.0,2.0
2012.0,2500115.0,8.0,0.0,2.0
2012.0,2500116.0,1.0,0.0,1.0
2012.0,2500116.0,8.0,3.0,0.0
2012.0,2500118.0,1.0,2.0,0.0
2012.0,2500118.0,2.0,0.0,1.0
2012.0,2500118.0,5.0,1.0,0.0
2012.0,2500118.0,6.0,4.0,3.0
2012.0,2500118.0,7.0,1.0,1.0
2012.0,2500118.0,8.0,9.0,4.0
2012.0,2500120.0,1.0,1.0,0.0
2012.0,2500120.0,7.0,2.0,5.0
2012.0,2500120.0,8.0,2.0,5.0
2012.0,2500201.0,1.0,2.0,0.0
2012.0,2500201.0,2.0,2.0,2.0
2012.0,2500201.0,3.0,2.0,0.0
2012.0,2500201.0,4.0,1.0,4.0
2012.0,2500201.0,5.0,1.0,2.0
2012.0,2500201.0,6.0,2.0,2.0
2012.0,2500201.0,7.0,3.0,1.0
2012.0,2500201.0,8.0,1.0,6.0
2012.0,2500201.0,9.0,3.0,0.0
2012.0,2500201.0,10.0,2.0,1.0
2012.0,2500201.0,11.0,1.0,0.0
2012.0,2500203.0,7.0,1.0,0.0
2012.0,2500203.0,9.0,2.0,0.0
2012.0,2500203.0,10.0,4.0,0.0
2012.0,2500203.0,11.0,2.0,1.0
2012.0,2500204.0,2.0,1.0,1.0
2012.0,2500204.0,3.0,0.0,1.0
2012.0,2500301.0,8.0,1.0,2.0
2012.0,2501694.0,1.0,3.0,1.0
2012.0,2501694.0,2.0,4.0,1.0
2012.0,2501694.0,3.0,1.0,0.0
2012.0,2501694.0,4.0,2.0,0.0
2012.0,2501694.0,5.0,2.0,0.0
2012.0,2501694.0,6.0,1.0,3.0
2012.0,2501694.0,10.0,0.0,1.0
2012.0,2501694.0,11.0,1.0,0.0
2012.0,2510001.0,3.0,0.0,1.0
2012.0,2510001.0,4.0,0.0,1.0
2012.0,2510102.0,8.0,0.0,1.0
2012.0,2510104.0,4.0,0.0,1.0
2012.0,2520001.0,1.0,0.0,3.0
2012.0,2520001.0,2.0,3.0,3.0
2012.0,2520001.0,4.0,3.0,2.0
2012.0,2520002.0,1.0,3.0,1.0
2012.0,2520002.0,2.0,0.0,4.0
2012.0,2520002.0,3.0,1.0,2.0
2012.0,2520002.0,4.0,3.0,3.0
2012.0,2520101.0,1.0,0.0,2.0
2012.0,2520101.0,2.0,2.0,1.0
2012.0,2520101.0,3.0,2.0,0.0
2012.0,2520101.0,4.0,2.0,1.0
2012.0,2520101.0,5.0,2.0,1.0
2012.0,2520101.0,6.0,1.0,2.0
2012.0,2520101.0,7.0,1.0,2.0
2012.0,2520101.0,8.0,8.0,4.0
2012.0,2520102.0,3.0,0.0,1.0
2012.0,2520102.0,6.0,0.0,1.0
2012.0,2520102.0,7.0,1.0,0.0
2012.0,2520102.0,8.0,0.0,2.0
2012.0,2520104.0,8.0,2.0,0.0
2012.0,2520105.0,1.0,0.0,1.0
2012.0,2520105.0,6.0,1.0,1.0
2012.0,2520105.0,8.0,1.0,0.0
2012.0,2520106.0,2.0,0.0,1.0
2012.0,2520106.0,8.0,2.0,0.0
2012.0,2520107.0,1.0,0.0,1.0
2012.0,2520107.0,2.0,0.0,1.0
2012.0,2520107.0,4.0,1.0,0.0
2012.0,2520107.0,5.0,1.0,0.0
2012.0,2520107.0,6.0,4.0,0.0
2012.0,2520107.0,7.0,2.0,0.0
2012.0,2520107.0,8.0,11.0,6.0
2012.0,2520401.0,11.0,0.0,1.0
2012.0,2520501.0,5.0,5.0,4.0
2012.0,2520501.0,6.0,4.0,2.0
2012.0,2520501.0,7.0,2.0,2.0
2012.0,2520501.0,8.0,5.0,3.0
2012.0,2530102.0,6.0,0.0,1.0
2012.0,2530102.0,8.0,1.0,1.0
2012.0,2530104.0,1.0,1.0,1.0
2012.0,2530104.0,2.0,1.0,0.0
2012.0,2530104.0,8.0,4.0,2.0
2012.0,2530201.0,3.0,0.0,1.0
2012.0,2530201.0,7.0,0.0,1.0
2012.0,2530201.0,9.0,1.0,1.0
2012.0,2530201.0,10.0,1.0,0.0
2012.0,2530201.0,11.0,4.0,2.0
2012.0,2540101.0,1.0,1.0,1.0
2012.0,2540101.0,2.0,0.0,2.0
2012.0,2540101.0,8.0,2.0,0.0
2012.0,2540102.0,1.0,1.0,1.0
2012.0,2540102.0,2.0,2.0,1.0
2012.0,2540102.0,3.0,0.0,2.0
2012.0,2540102.0,4.0,2.0,0.0
2012.0,2540102.0,5.0,3.0,2.0
2012.0,2540102.0,6.0,0.0,2.0
2012.0,2540102.0,7.0,0.0,1.0
2012.0,2540102.0,8.0,5.0,3.0
2012.0,2540103.0,1.0,2.0,0.0
2012.0,2540103.0,3.0,1.0,0.0
2012.0,2540103.0,4.0,0.0,1.0
2012.0,2540103.0,6.0,1.0,0.0
2012.0,2540103.0,7.0,0.0,1.0
2012.0,2540105.0,1.0,1.0,0.0
2012.0,2540105.0,3.0,1.0,1.0
2012.0,2540105.0,8.0,1.0,1.0
2012.0,2540107.0,8.0,2.0,0.0
2012.0,2540108.0,1.0,2.0,0.0
2012.0,2540108.0,2.0,2.0,0.0
2012.0,2540108.0,3.0,0.0,1.0
2012.0,2540108.0,4.0,0.0,1.0
2012.0,2540108.0,5.0,1.0,4.0
2012.0,2540108.0,6.0,1.0,4.0
2012.0,2540108.0,7.0,1.0,1.0
2012.0,2540108.0,8.0,2.0,6.0
2012.0,2540109.0,1.0,0.0,1.0
2012.0,2540109.0,2.0,0.0,1.0
2012.0,2540109.0,3.0,1.0,1.0
2012.0,2540109.0,5.0,1.0,0.0
2012.0,2540109.0,6.0,1.0,0.0
2012.0,2540109.0,7.0,1.0,0.0
2012.0,2540109.0,8.0,1.0,0.0
2012.0,2540111.0,1.0,1.0,1.0
2012.0,2540111.0,2.0,1.0,2.0
2012.0,2540111.0,3.0,0.0,4.0
2012.0,2540111.0,4.0,1.0,0.0
2012.0,2540111.0,5.0,0.0,2.0
2012.0,2540111.0,6.0,1.0,0.0
2012.0,2540111.0,7.0,0.0,1.0
2012.0,2540111.0,8.0,1.0,4.0
2012.0,2540112.0,5.0,1.0,0.0
2012.0,2540112.0,7.0,1.0,1.0
2012.0,2540112.0,8.0,8.0,0.0
2012.0,2601001.0,1.0,1.0,1.0
2012.0,2601001.0,2.0,1.0,1.0
2012.0,2601001.0,3.0,0.0,5.0
2012.0,2601001.0,4.0,6.0,6.0
2012.0,2601004.0,4.0,1.0,0.0
2012.0,2601004.0,5.0,1.0,0.0
2012.0,2601004.0,7.0,0.0,1.0
2012.0,2601005.0,2.0,1.0,0.0
2012.0,2601005.0,3.0,0.0,1.0
2012.0,2601005.0,4.0,0.0,1.0
2012.0,2601005.0,5.0,0.0,1.0
2012.0,2601005.0,6.0,0.0,1.0
2012.0,2601005.0,8.0,1.0,0.0
2012.0,2601006.0,5.0,1.0,0.0
2012.0,2601008.0,1.0,0.0,2.0
2012.0,2601008.0,2.0,0.0,1.0
2012.0,2601008.0,4.0,0.0,1.0
2012.0,2601008.0,5.0,1.0,0.0
2012.0,2601008.0,6.0,0.0,1.0
2012.0,2601009.0,1.0,2.0,2.0
2012.0,2601009.0,2.0,3.0,0.0
2012.0,2601009.0,3.0,0.0,1.0
2012.0,2601009.0,4.0,0.0,2.0
2012.0,2601009.0,5.0,12.0,5.0
2012.0,2601009.0,6.0,11.0,11.0
2012.0,2601009.0,7.0,13.0,9.0
2012.0,2601009.0,8.0,19.0,15.0
2012.0,2601010.0,1.0,0.0,1.0
2012.0,2601010.0,2.0,0.0,1.0
2012.0,2601010.0,3.0,0.0,2.0
2012.0,2601010.0,5.0,2.0,1.0
2012.0,2601010.0,6.0,1.0,2.0
2012.0,2601010.0,7.0,0.0,1.0
2012.0,2601011.0,1.0,0.0,1.0
2012.0,2601011.0,3.0,1.0,0.0
2012.0,2601011.0,4.0,1.0,1.0
2012.0,2601011.0,5.0,2.0,0.0
2012.0,2601011.0,6.0,0.0,2.0
2012.0,2601011.0,7.0,1.0,1.0
2012.0,2601015.0,2.0,1.0,0.0
2012.0,2601015.0,4.0,1.0,1.0
2012.0,2601015.0,5.0,1.0,1.0
2012.0,2601015.0,6.0,1.0,0.0
2012.0,2601015.0,7.0,1.0,0.0
2012.0,2601015.0,8.0,3.0,3.0
2012.0,2601017.0,3.0,0.0,1.0
2012.0,2601017.0,4.0,1.0,0.0
2012.0,2601017.0,5.0,2.0,1.0
2012.0,2601017.0,6.0,2.0,2.0
2012.0,2601017.0,7.0,2.0,2.0
2012.0,2601017.0,8.0,14.0,4.0
2012.0,2601019.0,5.0,0.0,1.0
2012.0,2601019.0,7.0,0.0,1.0
2012.0,2601019.0,8.0,3.0,1.0
2012.0,2601020.0,1.0,1.0,1.0
2012.0,2601020.0,2.0,0.0,1.0
2012.0,2601020.0,4.0,0.0,1.0
2012.0,2601020.0,8.0,2.0,2.0
2012.0,2601021.0,2.0,1.0,0.0
2012.0,2601021.0,8.0,1.0,0.0
2012.0,2601022.0,1.0,0.0,1.0
2012.0,2601022.0,3.0,2.0,0.0
2012.0,2601022.0,5.0,3.0,1.0
2012.0,2601022.0,6.0,1.0,1.0
2012.0,2601022.0,7.0,2.0,0.0
2012.0,2601022.0,8.0,7.0,4.0
2012.0,2601024.0,1.0,1.0,0.0
2012.0,2601024.0,2.0,2.0,0.0
2012.0,2601024.0,3.0,0.0,1.0
2012.0,2601024.0,6.0,0.0,2.0
2012.0,2601025.0,5.0,0.0,1.0
2012.0,2601025.0,8.0,2.0,0.0
2012.0,2601025.0,10.0,1.0,0.0
2012.0,2601025.0,11.0,2.0,1.0
2012.0,2601026.0,1.0,3.0,0.0
2012.0,2601026.0,2.0,1.0,0.0
2012.0,2601026.0,4.0,1.0,0.0
2012.0,2601026.0,5.0,1.0,2.0
2012.0,2601026.0,6.0,0.0,1.0
2012.0,2601026.0,9.0,3.0,3.0
2012.0,2601026.0,10.0,2.0,1.0
2012.0,2601026.0,11.0,6.0,2.0
2012.0,2601027.0,6.0,1.0,0.0
2012.0,2601027.0,7.0,1.0,0.0
2012.0,2601027.0,8.0,3.0,1.0
2012.0,2601027.0,10.0,1.0,0.0
2012.0,2601028.0,8.0,0.0,1.0
2012.0,2601028.0,9.0,0.0,2.0
2012.0,2601028.0,10.0,1.0,2.0
2012.0,2601029.0,8.0,0.0,1.0
2012.0,2602002.0,1.0,1.0,1.0
2012.0,2602002.0,2.0,1.0,3.0
2012.0,2602002.0,3.0,1.0,1.0
2012.0,2602002.0,4.0,0.0,1.0
2012.0,2602002.0,5.0,1.0,1.0
2012.0,2602002.0,6.0,4.0,3.0
2012.0,2602002.0,7.0,5.0,4.0
2012.0,2602002.0,8.0,2.0,4.0
2012.0,2602003.0,1.0,0.0,2.0
2012.0,2602003.0,2.0,2.0,0.0
2012.0,2602003.0,5.0,2.0,0.0
2012.0,2602003.0,6.0,4.0,2.0
2012.0,2602003.0,7.0,2.0,1.0
2012.0,2602003.0,8.0,6.0,5.0
2012.0,2602004.0,1.0,1.0,1.0
2012.0,2602004.0,2.0,0.0,1.0
2012.0,2602004.0,3.0,0.0,1.0
2012.0,2602004.0,4.0,0.0,1.0
2012.0,2602004.0,5.0,2.0,0.0
2012.0,2602004.0,6.0,0.0,1.0
2012.0,2602006.0,1.0,0.0,1.0
2012.0,2602006.0,2.0,1.0,0.0
2012.0,2602006.0,3.0,0.0,2.0
2012.0,2602006.0,4.0,1.0,1.0
2012.0,2602006.0,5.0,0.0,2.0
2012.0,2602006.0,6.0,0.0,2.0
2012.0,2602006.0,8.0,2.0,1.0
2012.0,2602008.0,1.0,0.0,1.0
2012.0,2602008.0,3.0,4.0,1.0
2012.0,2602008.0,4.0,3.0,1.0
2012.0,2602008.0,5.0,3.0,3.0
2012.0,2602008.0,6.0,3.0,2.0
2012.0,2602008.0,7.0,13.0,8.0
2012.0,2602008.0,8.0,11.0,6.0
2012.0,2602011.0,3.0,1.0,0.0
2012.0,2602011.0,8.0,1.0,1.0
2012.0,2602014.0,1.0,2.0,0.0
2012.0,2602014.0,3.0,1.0,0.0
2012.0,2602014.0,4.0,1.0,0.0
2012.0,2602014.0,5.0,1.0,0.0
2012.0,2602014.0,6.0,2.0,0.0
2012.0,2602014.0,7.0,3.0,1.0
2012.0,2602014.0,8.0,5.0,4.0
2012.0,2602016.0,1.0,0.0,1.0
2012.0,2602016.0,4.0,1.0,0.0
2012.0,2602016.0,5.0,1.0,1.0
2012.0,2602016.0,6.0,1.0,0.0
2012.0,2602016.0,7.0,1.0,0.0
2012.0,2602016.0,8.0,5.0,8.0
2012.0,2602017.0,1.0,0.0,1.0
2012.0,2602017.0,6.0,3.0,1.0
2012.0,2602017.0,8.0,1.0,1.0
2012.0,2602017.0,9.0,3.0,2.0
2012.0,2602017.0,10.0,0.0,2.0
2012.0,2602017.0,11.0,2.0,0.0
2012.0,2602018.0,4.0,1.0,1.0
2012.0,2602018.0,5.0,0.0,1.0
2012.0,2602018.0,6.0,1.0,0.0
2012.0,2602018.0,9.0,1.0,1.0
2012.0,2602018.0,10.0,1.0,0.0
2012.0,2602018.0,11.0,0.0,1.0
2012.0,2602019.0,10.0,0.0,2.0
2012.0,2602020.0,9.0,0.0,2.0
2012.0,2602020.0,10.0,1.0,0.0
2012.0,2603001.0,1.0,1.0,0.0
2012.0,2603001.0,2.0,0.0,1.0
2012.0,2603001.0,3.0,0.0,1.0
2012.0,2603001.0,4.0,3.0,2.0
2012.0,2603002.0,3.0,1.0,0.0
2012.0,2603002.0,4.0,4.0,0.0
2012.0,2603003.0,5.0,0.0,1.0
2012.0,2603003.0,7.0,1.0,0.0
2012.0,2603003.0,8.0,2.0,3.0
2012.0,2603004.0,3.0,1.0,0.0
2012.0,2603004.0,5.0,0.0,2.0
2012.0,2603004.0,6.0,0.0,1.0
2012.0,2603004.0,8.0,2.0,1.0
2012.0,2603005.0,6.0,1.0,1.0
2012.0,2603005.0,8.0,2.0,1.0
2012.0,2603006.0,3.0,1.0,0.0
2012.0,2603006.0,5.0,0.0,2.0
2012.0,2603006.0,7.0,4.0,0.0
2012.0,2603006.0,8.0,6.0,0.0
2012.0,2603007.0,1.0,0.0,1.0
2012.0,2603007.0,2.0,1.0,1.0
2012.0,2603007.0,4.0,1.0,0.0
2012.0,2603007.0,5.0,1.0,0.0
2012.0,2603007.0,6.0,1.0,3.0
2012.0,2603007.0,7.0,0.0,2.0
2012.0,2603007.0,8.0,2.0,0.0
2012.0,2603008.0,5.0,0.0,3.0
2012.0,2603008.0,6.0,0.0,1.0
2012.0,2603008.0,7.0,1.0,4.0
2012.0,2603008.0,8.0,0.0,5.0
2012.0,2603008.0,9.0,1.0,4.0
2012.0,2604001.0,1.0,1.0,0.0
2012.0,2604001.0,3.0,1.0,0.0
2012.0,2604001.0,4.0,0.0,1.0
2012.0,2604003.0,1.0,1.0,0.0
2012.0,2604003.0,6.0,1.0,1.0
2012.0,2604003.0,7.0,1.0,0.0
2012.0,2604003.0,8.0,7.0,4.0
2012.0,2604004.0,5.0,3.0,2.0
2012.0,2604004.0,6.0,1.0,2.0
2012.0,2604004.0,7.0,2.0,2.0
2012.0,2604004.0,8.0,2.0,5.0
2012.0,2604004.0,9.0,6.0,5.0
2012.0,2604004.0,10.0,5.0,2.0
2012.0,2604004.0,11.0,1.0,2.0
2012.0,2605001.0,3.0,1.0,0.0
2012.0,2605001.0,4.0,0.0,2.0
2012.0,2605002.0,5.0,1.0,1.0
2012.0,2605002.0,6.0,0.0,1.0
2012.0,2605003.0,6.0,0.0,1.0
2012.0,2605003.0,7.0,6.0,0.0
2012.0,2605003.0,8.0,10.0,6.0
2012.0,2605005.0,4.0,0.0,1.0
2012.0,2605005.0,8.0,1.0,3.0
2012.0,2605007.0,1.0,0.0,2.0
2012.0,2605007.0,2.0,1.0,0.0
2012.0,2605007.0,3.0,0.0,1.0
2012.0,2605007.0,4.0,0.0,1.0
2012.0,2605008.0,5.0,0.0,2.0
2012.0,2605008.0,7.0,0.0,1.0
2012.0,2605008.0,8.0,1.0,2.0
2012.0,2605008.0,9.0,1.0,1.0
2012.0,2605008.0,10.0,0.0,2.0
2012.0,2605008.0,11.0,5.0,0.0
2012.0,2606001.0,3.0,0.0,1.0
2012.0,2606001.0,4.0,0.0,2.0
2012.0,2606002.0,2.0,1.0,0.0
2012.0,2606002.0,3.0,1.0,0.0
2012.0,2606002.0,4.0,0.0,1.0
2012.0,2606004.0,1.0,1.0,1.0
2012.0,2606004.0,2.0,1.0,1.0
2012.0,2606004.0,3.0,1.0,1.0
2012.0,2606004.0,4.0,1.0,1.0
2012.0,2606004.0,5.0,1.0,0.0
2012.0,2606004.0,6.0,0.0,1.0
2012.0,2606004.0,7.0,0.0,1.0
2012.0,2606004.0,8.0,2.0,5.0
2012.0,2606005.0,5.0,5.0,5.0
2012.0,2606005.0,6.0,1.0,4.0
2012.0,2606005.0,7.0,4.0,4.0
2012.0,2606005.0,8.0,7.0,1.0
2012.0,2606005.0,10.0,1.0,1.0
2012.0,2607001.0,3.0,1.0,0.0
2012.0,2607001.0,5.0,1.0,0.0
2012.0,2607001.0,6.0,1.0,1.0
2012.0,2607002.0,5.0,0.0,1.0
2012.0,2607002.0,6.0,1.0,0.0
2012.0,2607002.0,7.0,1.0,0.0
2012.0,2607002.0,8.0,2.0,2.0
2012.0,2608001.0,1.0,1.0,0.0
2012.0,2608001.0,3.0,1.0,0.0
2012.0,2608001.0,5.0,1.0,0.0
2012.0,2608001.0,8.0,3.0,0.0
2012.0,2608001.0,9.0,2.0,2.0
2012.0,2608001.0,10.0,1.0,0.0
2012.0,2609002.0,6.0,1.0,0.0
2012.0,2609002.0,8.0,3.0,4.0
2012.0,2609003.0,5.0,0.0,2.0
2012.0,2609005.0,2.0,1.0,0.0
2012.0,2609005.0,5.0,1.0,0.0
2012.0,2609006.0,1.0,0.0,1.0
2012.0,2609006.0,2.0,2.0,0.0
2012.0,2609006.0,5.0,1.0,2.0
2012.0,2609006.0,6.0,1.0,1.0
2012.0,2609006.0,7.0,1.0,0.0
2012.0,2609006.0,9.0,1.0,2.0
2012.0,2609006.0,10.0,2.0,0.0
2012.0,2610004.0,7.0,1.0,1.0
2012.0,2610004.0,8.0,1.0,1.0
2012.0,2610005.0,1.0,0.0,1.0
2012.0,2610005.0,9.0,0.0,1.0
2012.0,2611001.0,1.0,0.0,1.0
2012.0,2611004.0,7.0,1.0,1.0
2012.0,2611004.0,8.0,1.0,4.0
2012.0,2611005.0,1.0,0.0,1.0
2012.0,2611005.0,2.0,0.0,1.0
2012.0,2611005.0,3.0,0.0,1.0
2012.0,2611005.0,4.0,0.0,1.0
2012.0,2611005.0,5.0,1.0,1.0
2012.0,2611005.0,6.0,0.0,1.0
2012.0,2611005.0,7.0,1.0,1.0
2012.0,2611005.0,8.0,0.0,2.0
2012.0,2611006.0,5.0,1.0,0.0
2012.0,2611006.0,8.0,1.0,0.0
2012.0,2611007.0,1.0,0.0,1.0
2012.0,2611007.0,2.0,0.0,1.0
